timestamp,value
2024-05-04 19:02:10,3.124871214930163
2024-05-04 19:02:20,3.0840983809170623
2024-05-04 19:02:30,3.0433255469039615
2024-05-04 19:02:40,3.0025527128908602
2024-05-04 19:02:50,2.9617798788777594
2024-05-04 19:03:00,2.9210070448646586
2024-05-04 19:03:10,2.8802342108515577
2024-05-04 19:03:20,2.839461376838457
2024-05-04 19:03:30,2.7986885428253556
2024-05-04 19:03:40,2.757915708812255
2024-05-04 19:03:50,2.717142874799154
2024-05-04 19:04:00,2.676370040786053
2024-05-04 19:04:10,2.6355972067729523
2024-05-04 19:04:20,2.5948243727598514
2024-05-04 19:04:30,2.5540515387467506
2024-05-04 19:04:40,2.51327870473365
2024-05-04 19:04:50,2.472505870720549
2024-05-04 19:05:00,2.431733036707448
2024-05-04 19:05:10,2.3909602026943473
2024-05-04 19:05:20,2.350187368681246
2024-05-04 19:05:30,2.309414534668145
2024-05-04 19:05:40,2.2686417006550443
2024-05-04 19:05:50,2.2278688666419435
2024-05-04 19:06:00,2.1870960326288427
2024-05-04 19:06:10,2.1463231986157414
2024-05-04 19:06:20,2.1055503646026406
2024-05-04 19:06:30,2.0647775305895397
2024-05-04 19:06:40,2.024004696576439
2024-05-04 19:06:50,1.983231862563338
2024-05-04 19:07:00,1.9424590285502372
2024-05-04 19:07:10,1.9016861945371364
2024-05-04 19:07:20,1.8609133605240356
2024-05-04 19:07:30,1.8201405265109347
2024-05-04 19:07:40,1.7793676924978339
2024-05-04 19:07:50,1.7385948584847326
2024-05-04 19:08:00,1.6978220244716318
2024-05-04 19:08:10,1.657049190458531
2024-05-04 19:08:20,1.61627635644543
2024-05-04 19:08:30,1.5755035224323293
2024-05-04 19:08:40,1.5347306884192284
2024-05-04 19:08:50,1.4939578544061276
2024-05-04 19:09:00,1.4531850203930263
2024-05-04 19:09:10,1.4124121863799255
2024-05-04 19:09:20,1.3716393523668247
2024-05-04 19:09:30,1.3308665183537238
2024-05-04 19:09:40,1.290093684340623
2024-05-04 19:09:50,1.2493208503275222
2024-05-04 19:10:00,1.2085480163144213
2024-05-04 19:10:10,1.1677751823013205
2024-05-04 19:10:20,1.1270023482882197
2024-05-04 19:10:30,1.0862295142751184
2024-05-04 19:10:40,1.0454566802620175
2024-05-04 19:10:50,1.0046838462489167
2024-05-04 19:11:00,0.9639110122358159
2024-05-04 19:11:10,0.923138178222715
2024-05-04 19:11:20,0.8823653442096142
2024-05-04 19:11:30,0.8415925101965134
2024-05-04 19:11:40,0.8008196761834121
2024-05-04 19:11:50,0.7600468421703113
2024-05-04 19:12:00,0.7192740081572104
2024-05-04 19:12:10,0.6785011741441096
2024-05-04 19:12:20,0.6377283401310088
2024-05-04 19:12:30,0.5969555061179079
2024-05-04 19:12:40,0.5561826721048071
2024-05-04 19:12:50,0.5154098380917063
2024-05-04 19:13:00,0.47463700407860543
2024-05-04 19:13:10,0.43386417006550415
2024-05-04 19:13:20,0.3930913360524033
2024-05-04 19:13:30,0.3523185020393025
2024-05-04 19:13:40,0.31154566802620165
2024-05-04 19:13:50,0.2707728340131008
2024-05-04 19:14:00,0.23
